ASN,rovista_score
25525,0.0
2554,0.0
25542,0.0
25583,0.0
25595,0.0
256,0.0
25618,0.0
256257,0.0
25626,0.0
256311,0.0
25644,0.0
256600,0.0
25661,0.0
25682,0.0
2569,0.0
25700,0.0
25730,0.0
25734,0.0
25752,0.0
257586,0.0
25759,0.0
25804,0.0
2581,0.0
25815,0.0
25848,0.0
25849,0.0
25867,0.0
25868,0.0
25870,0.0
25886,0.0
25887,0.0
2591,1.0
25926,0.0
25942,0.0
25945,0.0
2595,0.0
2596,0.0
260027,0.0
26018,0.0
2605,0.0
260628,0.0
260647,0.0
26070,0.0
26080,0.0
26092,0.0
261,0.0
261052,0.0
26106,0.0
26119,0.0
2612,0.0
26132,0.0
261722,0.0
26185,0.0
26187,0.0
262,0.0
262144,0.0
262166,0.0
262172,0.0
262193,0.0
262195,0.0
262200,0.0
262227,0.0
262240,0.0
262242,0.0
262243,0.0
262254,0.0
262255,0.0
262292,0.0
262327,0.0
262333,0.0
262368,0.0
262375,0.0
262377,0.0
26246,0.0
262488,0.0
262489,1.0
262495,0.0
2624971,0.0
262537,0.0
262547,0.0
262563,0.0
262596,0.0
262607,1.0
262626,0.0
262646,0.0
262650,0.0
262656,0.0
262665,0.0
262682,1.0
262719,0.0
262726,1.0
262730,0.0
262732,1.0
262736,0.0
262752,0.0
262780,0.0
262789,0.0
26281,0.0
262819,0.0
262823,0.0
262827,0.0
262833,0.0
262838,0.0
26284,0.0
262874,0.0
262883,0.0
262892,0.0
26290,0.0
262924,0.0
262942,0.0
262983,0.0
263052,0.0
263054,0.0
263070,0.0
263113,0.0
26313,0.0
263130,0.0
263161,0.0
263164,0.0
263173,0.0
263191,0.0
263193,0.0
263203,0.0
263204,0.0
263227,0.0
263271,0.0
263296,0.0
263315,0.0
263361,0.0
263373,0.0
263397,0.0
26340,0.0
263523,0.0
263564,0.0
263646,0.0
263682,0.0
26369,0.0
263697,0.0
263719,0.0
263733,0.0
263742,1.0
263747,0.0
263770,0.0
263798,0.0
2638,0.0
263813,0.0
263817,1.0
263819,0.0
263832,0.0
263842,0.0
263896,0.0
263933,0.0
263954,0.0
263978,0.0
264026,0.0
264031,0.0
26404,0.0
264073,0.0
264084,0.0
264107,0.0
264149,0.0
264182,0.0
264188,0.0
264253,0.0
264265,0.0
26427,0.0
264272,0.0
264290,0.0
26431,0.0
264349,0.0
264362,0.0
264364,0.0
264390,0.0
264394,0.0
264417,0.0
26445,0.0
264478,0.0
264504,0.0
26453,0.0
264538,0.0
264585,0.0
264600,0.0
264606,0.0
264616,0.0
264666,0.0
264668,0.0
264677,0.0
264684,0.0
264698,0.0
264703,0.0
264711,0.0
264713,0.0
264722,0.0
26473,0.0
264749,0.0
264763,0.0
264777,0.0
264794,0.0
264828,0.0
264839,0.0
26484,0.0
264841,0.0
264873,0.0
264945,0.0
264950,0.0
264981,0.0
265013,0.0
265068,0.0
265069,0.0
265074,0.0
265134,0.0
265184,0.0
26519,0.0
265241,0.0
265347,0.0
265378,0.0
265414,0.0
2654187,0.0
265470,0.25
265541,0.0
26556,0.0
265635,0.0
26565,0.0
265665,0.0
265666,0.0
265667,0.0
265681,0.0
265692,0.0
265710,0.0
265733,0.0
265747,0.0
265755,0.0
265760,0.0
265764,0.0
265765,0.0
265773,0.0
265809,0.0
265845,0.0
265850,0.0
265893,0.0
265950,0.0
265954,0.0
265959,0.0
265962,0.0
265970,0.0
266,0.0
266023,0.0
26603,0.0
266050,0.0
266054,0.0
26608,0.0
266123,0.0
266134,0.0
266135,0.0
266144,0.0
266205,0.0
266233,0.0
266264,0.0
266314,0.0
266324,0.0
26636,0.0
266367,0.0
266395,0.0
266413,0.0
266490,0.0
266491,0.0
266496,0.0
266503,0.0
266542,0.0
266555,0.0
266562,0.0
266576,0.0
266587,0.0
266622,0.0
266659,0.0
266676,0.0
266679,0.0
266680,0.0
266696,0.0
266720,0.0
266738,0.0
266766,0.0
2667733,0.0
266774,0.0
266782,0.0
266789,0.0
266796,0.0
266805,0.0
266808,0.0
26682,0.0
266833,0.0
266846,0.0
266858,0.0
266865,0.0
266882,0.0
266888,0.0
266896,0.0
266922,0.0
266928,0.0
266974,0.0
266991,0.0
266998,0.0
26701,0.0
267041,0.0
26707,0.0
267095,0.0
2671,0.0
267109,0.0
267133,0.0
267134,0.0
267139,0.0
267149,0.0
267240,0.0
267249,0.0
26726,0.0
267273,0.0
267274,0.0
267276,0.0
26730,0.0
267312,0.0
267341,0.0
267395,0.0
267411,0.0
267420,0.5
267474,0.0
2675132,0.0
267539,0.0
267553,0.0
267579,0.0
267615,0.0
267622,0.0
267631,0.0
267639,0.0
26766,0.0
267661,0.0
267672,0.0
267681,0.0
267689,0.0
26769,0.0
267715,0.0
267720,1.0
267727,0.0
26773,0.0
267733,0.0
267767,0.0
26777,0.0
267775,0.0
267780,0.0
267806,0.0
267817,0.0
2678232,0.0
267850,0.0
267863,0.0
267887,0.0
267917,0.0
267928,0.0
267958,0.0
267977,0.0
267998,0.0
268012,0.0
268053,0.0
268169,0.0
268187,0.0
268212,0.0
268279,0.0
268301,0.0
268309,0.0
268326,0.33333334
268332,0.0
268333,0.0
268345,0.0
268348,0.0
268386,0.0
268387,1.0
268435,0.0
268520,0.0
268521,0.0
268534,0.0
268555,0.0
268603,0.0
268614,0.0
268619,0.0
268638,0.0
268666,0.0
268672,0.0
268719,0.0
268727,0.0
268756,0.0
268761,0.0
268772,0.0
26880,0.0
268834,0.0
268852,0.0
268894,0.0
268895,0.0
26896,0.0
269,0.0
269047,1.0
269062,0.0
269066,0.0
269094,0.0
269104,0.0
269112,0.0
269117,0.33333334
269119,0.0
269142,0.0
269156,0.0
269161,0.0
269169,0.0
26918,0.0
2692378,0.0
269253,0.0
269343,0.0
269362,0.0
269384,0.0
269410,0.0
269489,0.0
269507,0.33333334
269509,0.0
269542,0.0
269629,0.0
26965,0.0
269661,0.0
269710,0.0
26972,0.0
269724,0.0
269726,0.0
269740,0.0
269745,0.0
269756,0.0
269770,0.0
269775,0.0
269789,0.0
269827,0.0
269842,0.0
269848,0.0
269850,0.0
269866,0.0
269880,0.0
269899,0.0
269902,0.0
269904,0.0
269922,0.0
269937,0.0
269939,0.0
269947,0.0
269948,0.0
269958,0.0
269969,0.0
270025,0.0
270039,0.0
270061,0.0
27007,0.0
270093,0.0
270094,0.0
27010,0.0
270119,0.0
270148,0.0
270159,0.0
270174,0.0
270180,0.0
270190,1.0
2702,0.0
270204,0.0
270206,0.0
270218,0.0
270220,0.0
270226,0.0
270247,0.0
270284,0.0
270325,0.0
270335,0.0
270347,0.0
27040,0.0
270422,0.0
270423,0.0
270480,0.0
270490,0.0
270496,0.0
270532,0.0
270539,0.0
27056,0.0
270567,0.0
2706,0.0
270614,0.0
270679,0.0
270732,0.33333334
270771,0.0
270774,0.0
270781,0.0
270787,0.0
270808,0.0
270861,1.0
270870,0.0
270898,0.0
270903,0.0
271043,0.0
271045,0.0
271083,1.0
271089,0.0
271135,0.0
271174,0.0
27118,0.0
271184,0.0
271195,0.0
271242,0.0
271275,0.0
271282,0.0
271295,0.0
271307,0.0
271319,0.0
271403,0.0
271421,0.0
271426,0.0
271442,0.0
271443,0.0
271492,0.0
271506,0.0
271509,0.0
271515,0.0
271537,0.0
271621,0.0
271670,0.0
271675,0.0
271717,0.0
271722,0.0
271724,1.0
271725,0.0
271729,0.0
271750,0.0
271754,0.0
271757,0.0
271801,0.0
27182,0.0
271826,0.0
271833,0.0
271839,0.0
271854,0.0
271859,0.0
271875,0.0
271880,0.0
271890,0.0
271891,0.0
271901,0.0
271902,0.0
271905,0.0
271910,0.0
271915,0.0
271918,0.0
271925,0.0
271963,0.0
271966,0.0
271986,0.0
271998,0.0
272010,0.0
272013,0.0
272017,0.0
272020,0.0
272023,0.0
272044,0.0
272049,0.0
272052,0.0
272055,0.0
272069,0.0
27207,0.0
272070,0.0
272074,0.0
272076,0.0
272077,0.0
272078,0.0
272079,0.0
272093,0.0
272096,0.0
272101,0.0
272105,0.0
272115,0.0
272117,0.0
272124,0.0
272131,0.0
272145,0.0
272146,0.0
272148,0.0
272151,0.0
272153,0.0
272160,0.0
272164,0.0
272176,0.0
272178,0.0
272179,0.0
272182,0.0
272183,0.0
272185,0.0
272191,0.0
272192,0.0
272215,0.0
272219,0.0
272220,0.0
272225,0.0
272230,0.0
272238,0.0
272242,0.0
272245,0.0
272262,0.0
272273,0.0
272280,0.0
272283,0.0
272299,0.0
272362,0.0
272363,0.0
272369,0.0
272392,0.0
272395,0.0
272406,0.0
272414,0.0
272418,0.0
272424,0.0
272439,0.0
272446,0.0
272449,0.0
272453,0.0
272459,0.0
272470,0.0
272472,0.0
272480,0.0
272500,0.0
272503,0.0
272510,0.0
272524,0.0
272527,0.0
272530,0.0
272546,0.0
272561,0.0
272566,0.0
272570,0.0
272574,0.0
272581,0.0
272599,0.0
272614,0.0
272631,0.0
272632,0.0
272633,0.0
272639,0.0
27264,0.0
272644,0.0
272649,0.0
27267,0.0
272686,0.0
272689,0.0
272707,0.0
272708,0.0
272717,0.0
272720,0.0
272728,0.0
272733,0.0
272735,0.0
272738,0.0
272745,0.0
272758,0.0
272763,0.0
272799,0.0
272800,0.0
272804,0.0
272808,0.0
272820,0.0
272821,0.0
272831,0.0
272841,0.0
272842,0.0
272847,0.0
272857,0.0
272875,0.0
272890,0.0
272901,0.0
272909,0.0
27291,0.0
272919,0.0
272920,0.0
272921,0.0
272923,0.0
272932,0.0
272934,0.0
272944,0.0
272952,0.0
272966,0.0
272972,0.0
272974,0.0
272981,0.0
272987,0.0
273025,0.0
273040,0.0
273047,0.0
273051,0.0
273064,0.0
273072,0.0
273077,0.0
273083,0.0
273092,0.0
273096,0.0
273100,0.0
273114,0.0
273118,0.0
273119,0.0
273126,0.0
273130,0.0
273137,0.0
273142,0.0
273150,0.0
273166,0.0
273167,0.0
273183,0.0
273186,0.0
273191,0.0
273196,0.0
273199,0.0
273200,0.0
273226,0.0
273229,0.0
273241,0.0
273251,0.0
273264,0.0
273266,0.0
273267,0.0
273273,0.0
273276,0.0
273282,0.0
273284,0.0
273285,0.0
273286,0.0
273291,0.0
273295,0.0
273298,0.0
273299,0.0
273300,0.0
273301,0.0
273302,0.0
273303,0.0
273306,0.0
273307,0.0
273314,0.0
273320,0.0
273321,0.0
273325,0.0
273328,0.0
273332,0.0
273334,0.0
273336,0.0
273337,0.0
273348,0.0
273358,0.0
273362,0.0
273364,0.0
273369,0.0
273373,0.0
273375,0.0
273384,0.0
273389,0.0
273404,0.0
273413,0.0
273424,0.0
273432,0.0
273442,0.0
273443,0.0
27345,0.0
273455,0.0
273462,0.0
273464,0.0
273466,0.0
273479,0.0
273481,0.0
273482,0.0
273498,0.0
273503,0.0
273510,0.0
273518,0.0
273524,0.0
273532,0.0
273534,0.0
273552,0.0
273564,0.0
27359,0.0
273592,0.0
273606,0.0
27362,0.0
273638,0.0
273647,0.0
273665,0.0
273679,0.0
273681,0.0
273691,0.0
273713,0.0
273719,0.0
27372,0.0
273728,0.0
273748,0.0
273757,0.0
273759,0.0
273763,0.0
273768,0.0
273787,0.0
273791,0.0
273799,0.0
273825,0.0
273826,0.0
273828,0.0
273830,0.0
273835,0.0
273849,0.0
273852,0.0
273858,0.0
273862,0.0
273868,0.0
273873,0.0
273874,0.0
273876,0.0
273885,0.0
273892,0.0
273899,0.0
273906,0.0
273910,0.0
273914,0.0
273918,0.0
273944,0.0
273951,0.0
273955,0.0
273957,0.0
273963,0.0
273972,0.0
273977,0.0
273978,0.0
273980,0.0
273999,0.0
274000,0.0
274001,0.0
274003,0.0
274004,0.0
274005,0.0
274018,0.0
274021,0.0
274023,0.0
274030,0.0
274031,0.0
274039,0.0
274046,0.0
274052,0.0
274055,0.0
274059,0.0
274063,0.0
274064,0.0
274065,0.0
274067,0.0
274074,0.0
274079,0.0
27408,0.0
274088,0.0
274091,0.0
274092,0.0
274096,0.0
274100,0.0
274102,0.0
274104,0.0
274106,0.0
274110,0.0
274122,0.0
274124,0.0
274127,0.0
274128,0.0
274133,0.0
274148,0.0
274151,0.0
274153,0.0
274155,0.0
274158,0.0
274160,0.0
274161,0.0
274163,0.0
274164,0.0
274169,0.0
274171,0.0
274174,0.0
274177,0.0
274178,0.0
274180,0.0
274181,0.0
274182,0.0
274183,0.0
274187,0.0
274189,0.0
274190,0.0
274191,0.0
274192,0.0
274193,0.0
274195,0.0
274196,0.0
274199,0.0
274200,0.0
274201,0.0
274203,0.0
274206,0.0
274207,0.0
274208,0.0
274210,0.0
274212,0.0
274217,0.0
274222,0.0
274223,0.0
274225,0.0
274226,0.0
274228,0.0
274231,0.0
274233,0.0
274234,0.0
274235,0.0
274237,0.0
274239,0.0
274240,0.0
274241,0.0
274245,0.0
274247,0.0
274248,0.0
274249,0.0
274250,0.0
274251,0.0
274252,0.0
274254,0.0
274255,0.0
274258,0.0
274259,0.0
27426,0.0
274260,0.0
274265,0.0
274267,0.0
274268,0.0
274270,0.0
274272,0.0
274273,0.0
274275,0.0
274277,0.0
274278,0.0
274282,0.0
274283,0.0
274287,0.0
274288,0.0
274289,0.0
274290,0.0
274291,0.0
274292,0.0
274294,0.0
274298,0.0
274302,0.0
274307,0.0
274309,0.0
274312,0.0
274315,0.0
274318,0.0
274321,0.0
274325,0.0
274326,0.0
274330,0.0
274331,0.0
274332,0.0
274334,0.0
274340,0.0
274352,0.0
274359,0.0
274360,0.0
274361,0.0
274362,0.0
274365,0.0
274369,0.0
274370,0.0
274372,0.0
274373,0.0
274375,0.0
274385,0.0
274389,0.0
274399,0.0
274402,0.0
274403,0.0
274464,0.0
274468,0.0
274473,0.0
274476,0.0
274481,0.0
274483,0.0
274484,0.0
274487,0.0
274489,0.0
274492,0.0
274495,0.0
274502,0.0
274503,0.0
274511,0.0
274514,0.0
274515,0.0
274518,0.0
274520,0.0
274524,0.0
274530,0.0
274533,0.0
274540,0.0
274547,0.0
274549,0.0
274550,0.0
274557,0.0
274559,0.0
274564,0.0
274568,0.0
274572,0.0
274577,0.0
274579,0.0
274581,0.0
274599,0.0
274617,0.0
274620,0.0
274630,0.0
274632,0.0
274634,0.0
274636,0.0
274643,0.0
274647,0.0
274650,0.0
274658,0.0
274663,0.0
274672,0.0
274678,0.0
274680,0.0
274706,0.0
27471,0.0
274711,0.0
274713,0.0
274719,0.0
274721,0.0
274723,0.0
274730,0.0
274732,0.0
274737,0.0
274746,0.0
274749,0.0
27476,0.0
274769,0.0
274774,0.0
274781,0.0
274782,0.0
274794,0.0
274795,0.0
274799,0.0
274808,0.0
274809,0.0
274817,0.0
274823,0.0
274825,0.0
274826,0.0
274833,0.0
274834,0.0
274843,0.0
274847,0.0
274849,0.0
27485,0.0
274853,0.0
27489,0.0
2751,0.0
27524,0.0
27537,0.0
275615,0.0
275616,0.0
275619,0.0
275628,0.0
275629,0.0
275631,0.0
275632,0.0
275638,0.0
275639,0.0
275640,0.0
275643,0.0
275644,0.0
275647,0.0
275652,0.0
275653,0.0
275661,0.0
275664,0.0
27576,0.0
27582,0.0
27599,0.0
27661,0.0
27664,0.0
27714,0.0
27755,0.0
27762,0.0
27765,0.0
2777,0.0
27802,0.0
27807,0.0
27808,0.0
27812,0.0
27816,0.0
27819,0.0
27836,0.0
27841,0.0
27868,0.0
27871,0.0
27885,0.0
27890,0.0
27891,0.0
27896,0.0
2791,0.0
27919,0.0
27938,0.0
27962,0.0
27965,0.0
27968,0.0
27970,0.0
27973,0.0
27974,0.0
28,0.0
2800,0.0
280000,0.0
280001,0.0
28002,0.0
28003,0.0
28005,0.0
28007,0.0
28021,0.0
28041,0.0
28045,0.0
28048532,0.0
28056,0.0
28072,0.0
28082,0.0
28083,0.0
28095,0.0
28101,0.0
28112,0.0
281298,0.0
2814,0.0
28162,0.0
2819,0.0
28208,0.0
2823,0.0
28266,0.0
2827,1.0
28280,1.0
28331,0.0
28346,0.0
28348,0.0
28440,0.0
28441,0.0
28501,0.0
28504,0.0
28540,0.0
2865,1.0
2866,0.0
28673,0.0
28681,0.0
28684,0.0
2871,0.0
28726,0.0
2873,0.0
28742,0.0
28752,0.0
28755,0.0
28803,0.0
2882,1.0
28828,0.0
288348,0.0
28843,0.0
288471,0.0
28851,0.0
28877,0.0
288819,0.0
28906,0.0
28908,0.0
28920,0.0
28942,0.0
28943,0.0
28982,0.0
28990,0.0
29007,1.0
29010,0.0
29020,0.0
29034,0.0
29037,0.0
29062,0.0
29073,0.0
29090,0.0
290929,0.0
29096,0.0
29129,1.0
29160,0.0
29172,0.0
29183,0.0
2922,0.0
2924,1.0
29290,0.0
292998,0.0
29309,0.0
29320,0.0
29326,0.0
29339,0.0
293420,0.0
293617,0.0
29367,0.0
29372,0.0
29376,1.0
29380,0.0
294,0.0
29401,0.0
294028,0.0
29424,0.0
29437,0.0
29442,0.0
29462,0.0
29469,0.0
29473,0.0
29477,0.0
29478,0.0
29480,0.0
29486,0.0
29488,0.0
2949,0.0
29497,0.0
29532,0.0
29538,0.0
29542,0.0
29562,0.0
295950,0.0
29604,0.0
29613,0.0
29616,0.0
29623,0.0
29625,0.0
29640,0.0
29685,0.0
29703,0.0
29714,0.0
297459,0.0
29760,0.0
29761,0.0
297898,0.0
29791,0.0
29800,0.0
29834,0.0
29837,0.0
29877,0.0
29880,0.0
299262,0.0
299284,0.0
29929,0.0
29933,0.25
299404,0.0
29962,0.0
29994,0.0
30002,0.0
300058,0.0
30025,0.0
30032,0.0
30079,0.0
30084,0.0
30092,0.0
30128,0.0
30129,0.0
30134,0.0
30145,0.0
30155,0.0
30179,0.0
30201,0.0
30204,0.0
30208,0.0
30241,0.0
30254,0.0
30269,0.0
30274,0.0
30288,0.0
30292,0.0
30391,0.0
30407,0.0
30431,0.0
30463,0.0
30465,0.0
30473,0.0
30535,0.0
30541,0.0
30544,0.0
30555,0.0
30574,0.0
3058,0.0
30581,0.0
30604,0.0
30610,0.0
30617,0.0
30627,0.0
30636,0.0
3066,0.0
30682,0.0
30705,0.0
30762,0.0
30768,0.0
30772,0.0
30780,0.0
30783,0.0
30785,0.0
30788,0.0
30793,1.0
30799,0.0
30807,0.0
3082,0.0
3085,0.0
30858,0.0
30862,0.0
30876,0.0
30887,0.0
3090,0.0
30910,0.0
30917,0.0
30935,0.0
30944,0.0
30961,0.0
30968,0.0
30969,0.0
3097,0.0
30984,0.0
31008,0.0
31020,0.0
31036,0.0
31056,0.0
31076,0.0
31088,0.0
31100,0.0
31116,0.0
31130,0.0
31132,0.0
31137,0.0
31142,0.0
31170,0.0
31172,0.0
31191,0.0
31207,0.0
31209,0.0
31238,0.0
3124,0.0
31250,0.0
31253,0.0
31255,0.0
31268,0.0
31274,0.0
31282,0.0
31283,0.0
31290,0.0
31302,0.0
31308,0.0
31321,0.0
31322,0.0
31323,0.0
31331,0.0
313515,0.0
313780,0.0
31408,0.0
31410,0.0
31421,0.0
31443,0.0
31448,0.0
31451,0.0
31458,0.0
314618,0.0
31466,0.0
31475,0.0
31487,0.0
31501,0.0
31519,0.0
31533,0.0
31535,0.0
3154,0.0
31552,0.0
31561,0.0
31562,0.0
31574,0.0
31597,0.0
31600,0.0
31603,0.0
31611,0.0
31651,0.0
31665,0.0
31669,0.0
31686,0.0
31733,0.0
31748,0.0
31762,0.0
3177,1.0
318,0.0
3180,1.0
31815,0.0
31851,1.0
31852,0.0
31868,0.0
31916,0.0
31924,0.0
31943,0.0
31944,0.0
31945,0.0
3195,0.0
31959,0.0
3196,0.0
32019,0.0
32039,0.0
32042,0.0
32055,0.0
32072,0.0
32080,0.0
32095,0.0
32103,0.0
32115,0.0
32127,0.0
32132,0.0
3217,0.0
32177,0.0
32185,0.0
32195,0.0
32196,0.0
32200,0.0
32205,0.0
32211,0.0
32233,0.0
32249,0.0
32276,0.0
32282,0.0
32283,0.0
32292,0.0
32316,0.0
32322,0.0
32336,0.0
32343,0.0
32346,0.0
32376,0.0
32388,0.0
32399,0.0
32407,0.0
32421,0.0
32434,0.0
32435,0.0
3246,0.0
32479,0.0
3248,0.0
32490,0.0
32497,0.0
32514,0.0
32538,0.0
32558,0.0
32571,0.0
32580,0.0
32608,0.0
32616,0.0
32618,0.0
32620,0.0
32669,0.0
32677,0.0
32697,0.0
32704,0.0
32712,0.0
327681,0.0
32770,0.0
32772,0.0
327762,0.0
327788,0.0
32781,0.0
327811,0.0
327866,0.0
327873,0.0
327913,0.0
327914,0.0
327939,0.0
327940,0.0
327954,0.0
327997,0.0
327999,0.0
32801,0.0
328013,0.0
328040,0.0
328091,0.0
328145,0.0
32819,0.0
32821,0.0
328232,0.0
328298,0.0
328303,0.75
328330,0.0
328362,0.0
328368,0.0
328377,0.0
328382,0.0
328395,0.0
328463,0.0
328492,0.0
328521,0.0
328522,0.0
328579,0.4
328615,0.0
328625,0.0
328773,0.0
328778,1.0
32878,0.0
328799,0.0
328831,0.0
328843,0.0
328871,0.0
328889,0.0
32891,0.0
328920,0.0
328955,0.0
32896,0.0
328962,0.0
328992,0.0
329052,0.0
329073,0.0
329088,0.0
32911,0.0
329157,0.0
329250,0.0
329296,0.0
32931,0.0
329314,0.0
329328,0.0
329337,0.0
329419,0.0
32948,0.0
329483,0.0
329507,0.0
329523,0.0
329532,0.0
329538,0.0
329557,0.0
329590,0.0
329592,0.0
329597,0.0
329607,0.0
329608,0.0
329609,0.0
329611,0.0
329614,0.0
329617,0.0
329618,0.0
329621,0.0
329622,0.0
329626,0.0
329631,0.0
329632,0.0
329633,0.0
329635,0.0
329636,0.0
329643,0.0
329644,0.0
329647,0.0
329649,0.0
329651,0.0
329654,0.0
329656,0.0
329658,0.0
329659,0.0
329660,0.0
329664,0.0
329666,0.0
329667,0.0
329670,0.0
329672,0.0
329676,0.0
329678,0.0
329686,0.0
329692,0.0
329693,0.0
329702,0.0
329703,0.0
329727,0.0
32983,0.0
32989,0.0
32993,0.0
33011,0.0
33020,0.0
33027,0.0
33036,0.0
33040,0.0
33042,0.0
3305,0.0
33063,0.0
33075,0.0
33076,0.0
33104,0.0
33106,0.0
33108,0.0
33124,0.0
33146,0.0
3315,0.0
33156,0.0
33179,0.0
33232,0.0
33249,0.0
33262,0.0
33268,0.0
33272,0.0
33291,0.0
333,0.0
33303,0.0
33329,0.0
33338,0.0
33355,0.0
33384,0.0
33385,0.0
333982,0.0
33409,0.0
3343,1.0
33436,0.0
33437,0.0
3344,0.0
33458,0.0
3348,0.0
3349,0.0
33517,0.0
33531,0.0
3355,0.0
33558,0.0
33559,0.0
33622,0.0
3365,1.0
33696,0.0
33698,0.0
33706,0.0
33715,0.0
33733,0.0
33739,0.0
33756,0.0
33760,0.0
33770,0.0
33785,0.0
33799,0.0
33810,0.0
33847,0.0
33851,0.0
33859,0.0
3386,0.0
33881,0.0
33882,0.0
33886,0.0
33906,0.0
33907,0.0
33912,0.0
33916,0.0
33926,0.0
33929,0.0
33939,0.0
33946,0.0
33948,0.0
339490,0.0
33954,0.0
33958,0.0
33972,0.0
339748,0.0
33988,0.0
33992,0.0
339970,0.0
34012,0.0
34021,0.0
34026,0.0
34051,0.0
34078,0.0
34079,0.0
34083,0.0
34092,0.0
34093,0.0
34104,0.0
34129,0.0
34145,0.0
34153,0.0
34173,0.0
34188,0.0
34196,0.0
34203,0.0
34209,0.0
34218,0.0
34220,0.0
34226,0.0
34243,0.0
34248,0.0
34253,0.0
34257,0.0
3426,0.0
3427,0.0
34273,0.0
34274,0.0
34281,0.0
34289,0.0
3429,0.0
34294,0.0
3430,0.0
34307,0.0
3432,0.0
3433,0.0
34336,0.0
3434,0.0
34341,0.0
34345,0.0
34346,0.0
3435,0.0
34354,0.0
34356,0.0
3436,0.0
34369,0.0
3437,0.0
34379,0.0
3438,0.0
34388,0.0
3439,0.0
3440,0.0
3441,0.0
3442,0.0
34425,0.0
3444,0.0
34440,0.0
3445,0.0
34465,0.0
34466,0.0
34469,0.0
34486,0.0
34496,0.0
34504,0.0
34505,0.0
34508,0.0
34526,0.0
34535,0.0
34539,0.0
34558,0.0
34562,0.0
34565,0.0
34567,0.0
3457,1.0
34617,0.0
34630,0.0
34635,0.0
34641,0.0
34643,0.0
34653,0.0
34658,0.0
34664,0.0
34672,0.0
34681,0.0
34685,0.0
34688,0.0
34692,0.0
34695,0.0
34708,0.0
34720,0.0
34734,0.0
34753,0.0
34768,0.0
34770,0.0
34773,0.0
34775,0.0
34804,0.0
34827,0.0
348449,0.0
34848,0.0
34860,0.0
34865,0.0
34868,0.0
34881,0.0
34882,0.0
34884,0.0
34932,0.0
34950,0.0
34962,0.0
34963,0.0
3497,0.0
3498,0.0
34980,0.0
34991,0.0
34994,0.0
35010,0.0
35017,0.0
35029,0.0
35050,0.0
35054,0.0
3507,0.0
35081,0.0
35139,0.0
35152,0.0
35155,0.0
35156,0.0
35162,0.0
35164,0.0
35173,0.0
35182,0.0
35183,0.0
35214,0.0
35222,0.0
35226,0.0
35234,0.0
35246,0.0
35247,1.0
35253,0.0
35277,0.0
35314,0.0
35329,0.0
35361,1.0
35371,0.0
35374,0.0
35375,0.0
35389,0.0
35395,0.0
35402,0.0
35410,0.0
35422,0.0
35423,0.0
35429,0.0
35430,0.0
35433,1.0
35456,0.0
35494,0.0
35511,0.0
35512,0.0
3552,0.0
35520,0.0
35536,0.0
35537,0.0
35543,0.0
35547,0.0
35554,0.0
3556,0.0
35563,0.0
35571,0.0
35573,0.0
35578,0.0
35582,0.0
35596,0.0
35601,0.0
35606,0.0
35610,0.0
35621,0.5
35622,0.0
35638,0.0
35639,0.0
35653,0.0
35659,0.0
35662,0.0
35664,0.0
35669,0.0
35685,0.0
35709,0.0
35711,0.0
35717,0.0
35735,0.0
35744,0.0
35749,0.0
35751,0.0
35756,0.0
35762,0.0
35767,0.0
35771,0.0
35799,0.0
35804,0.0
35808,0.0
35811,0.0
35846,0.0
35848,0.0
35869,0.0
35870,0.0
35884,0.0
35913,0.0
35922,0.0
35939,0.0
35941,0.0
35946,0.0
35961,0.0
35972,0.0
35976,0.0
36,0.0
3600,0.0
36014,0.0
36029,0.0
36038,0.0
36042,0.0
36043,0.0
36045,0.0
36051,0.0
36104,0.0
36139,0.0
36147,0.0
36167,0.0
36175,0.0
36186,0.0
36203,0.0
3621,0.0
36230,0.0
36271,0.0
3628,0.0
36310,0.0
36314,0.0
3632,0.0
36330,0.0
36379,0.0
36419,0.0
36421,0.0
36476,0.0
3650,0.0
3651,1.0
36552,0.0
36557,0.0
36561,0.0
36584,0.0
36616,0.0
36619,0.0
36620,0.0
36621,0.0
36622,0.0
36624,0.0
36626,0.0
36627,0.0
36628,0.0
36629,0.0
36632,0.0
36639,0.0
36642,0.0
36680,0.0
36685,0.0
36688,0.0
36694,0.0
36699,0.0
3674,0.0
36749,0.0
3677,0.0
36800,0.0
36803,0.0
36826,0.0
36828,0.0
36837,0.0
36876,0.0
36879,0.0
369026,0.0
3692,0.0
36932,0.0
36953,0.0
3698,0.0
36980,0.0
37095,0.0
3717,0.0
37186,0.0
37195,0.0
37224,0.0
37226,0.0
37277,0.0
37281,0.0
37322,0.0
37383,0.0
37388,0.0
37390,0.0
3742,0.0
37512,0.0
3752,0.0
37553,0.0
37557,0.0
37560,0.0
37596,0.0
37600,0.0
37603,0.0
3761,0.0
37658,0.0
37674,0.0
37676,0.0
37692,0.0
37704,0.0
37716,0.0
37718,0.0
37728,0.0
37783,0.0
37790,0.0
37798,0.0
37799,0.0
37887,0.0
37899,0.0
37901,0.0
379270,0.0
37931,0.0
37968,0.0
37972,0.0
37977,0.0
37996,0.0
37997,0.0
38002,0.0
38018,0.0
38023,0.0
38037,0.0
38041,0.0
38052,0.0
38073,0.0
38138,0.0
38140,0.0
381508,0.0
38160,0.0
38173,0.0
38179,0.0
38192,0.0
38196,0.0
